srch_destination_id	srch_destination_name	srch_destination_type_id	srch_destination_latitude	srch_destination_longitude	popular_naturalfeature_beach	popular_activity_dining	popular_social_bars	popular_shopping_shopping	popular_historical_historical	popular_food_coffee	popular_field_business
187955479	Delray Beach, Florida, United States of America	774	26.46602	-80.1366	-1.4215675585985452	-1.5901320145316056	-1.90320110282566	-1.7770650593502706	-2.0768674827047735	-2.080335782165224	-2.06651783445102
187955510	Boca Raton, Florida, United States of America	774	26.38737	-80.13892	-1.7114194974701646	-1.5143844035833494	-1.8285432600487326	-1.8956197123995817	-2.242441808262964	-1.9679281070198782	-1.8816811969739453
187955572	Longboat Key, Florida, United States of America	774	27.38364	-82.6336	-1.4656526032174548	-1.8143497216814526	-2.1272826761810855	-2.006577287186299	-2.17411643403501	-2.2002424543836048	-2.2250160915247763
187955603	Siesta Key, Florida, United States of America	774	27.26253	-82.54407	-1.0092316654487354	-1.5696588895441692	-1.9577683457745545	-1.831206594314169	-2.2908969186262556	-1.9736538593544548	-2.2663159941395
187955634	Venice, Florida, United States of America	774	27.08025	-82.36036	-1.5870481670593488	-1.7154170881606419	-1.9346215881323556	-2.007183411161572	-2.19416851317581	-1.9861249512277903	-2.041695394686816
187955665	Sarasota, Florida, United States of America	774	27.31163	-82.477	-1.3589110684339802	-1.6167690772901262	-1.8804696836162877	-1.9013999997980184	-2.179471037924832	-2.00892927081376	-2.0093723543017563
187955696	Bradenton, Florida, United States of America	774	27.46169	-82.48544	-1.867899004239934	-1.8694683654889186	-1.9610154237124937	-2.0837696539516215	-2.0122605854952815	-2.143851636648669	-2.0752095645421864
187955727	Palm Coast, Florida, United States of America	774	29.55775	-81.26881	-1.6857778388276656	-1.760925293085754	-2.1093181924720215	-2.0656682091360863	-2.213550515632701	-2.032497337645319	-2.083544197145115
187955758	Ormond Beach, Florida, United States of America	774	29.29552	-81.16385	-1.2944910355927304	-1.8454281404145876	-2.137334290466687	-2.1085671929818	-2.2319942048025996	-1.9617056935587593	-2.1138521966325774
187955789	Daytona Beach, Florida, United States of America	774	29.16257	-81.09787	-1.1890399008236072	-1.6688257863831746	-1.7639572048163166	-2.0144149334592614	-2.252336815428312	-2.010425055985767	-2.0889268698739687
187955820	New Smyrna Beach, Florida, United States of America	774	28.98324	-81.02024	-1.4538432664369985	-1.7708329848106068	-2.074455691645598	-1.8743803333031368	-2.1165622605440833	-2.1424217507128755	-2.1568737448762216
187955882	Fort Pierce, Florida, United States of America	774	27.45488	-80.48132	-1.809475636192624	-1.7598620053543	-2.039369100186533	-2.080527383262276	-2.1959979047586584	-2.097114275498298	-2.0130362323543904
187955913	Port Saint Lucie, Florida, United States of America	774	27.29018	-80.45352	-2.0539463685833197	-1.7150025870914396	-2.146475109979993	-1.8952771227467482	-2.2028661523040696	-2.0856390427081237	-1.9892082867260539
187956440	Sultanahmet, Istanbul, Turkey	774	41.00585	28.9779	-2.1927104463203464	-1.675821181225105	-2.0467158070133196	-1.9967772505433374	-1.7719307450730697	-2.1558470917591155	-2.1745862226061567
187956843	Plymouth, Massachusetts, United States of America	774	41.88568	-70.62386	-1.932653417567024	-1.685644690041705	-2.1232736497535423	-1.9623658300226936	-1.8945427482725183	-2.0575756857800886	-2.1125292147577293
187957742	Lenox, Massachusetts, United States of America	774	42.3701	-73.27867	-2.1802537905961086	-1.971591052441936	-2.1507750257435947	-2.175976642028799	-2.0911239505658665	-1.983488364825161	-2.1711614239710872
187957897	Framingham, Massachusetts, United States of America	774	42.30843	-71.43867	-2.1408190114422427	-1.7768304937535433	-2.0136637882960615	-1.9241366641883029	-2.068750165536015	-1.9859835911252652	-1.9817679893412175
187958052	Hyannis, Massachusetts, United States of America	774	41.65709	-70.29445	-1.8331562178300125	-1.5555646621460313	-1.9943709732771235	-1.7623796297159182	-1.9916957186399995	-2.0447190873699075	-2.0252019263027887
187958114	Provincetown, Massachusetts, United States of America	774	42.05649	-70.19887	-1.8572558642437402	-1.7549669121074514	-2.0667696768892707	-2.0004531222043602	-2.089262845755418	-2.0245838254842576	-2.1922795739955125
187958176	Falmouth, Massachusetts, United States of America	774	41.57246	-70.63743	-1.8640243152797966	-1.6036765705645364	-2.1321985090799584	-1.7845806577921393	-2.0857404317090715	-1.9548591890085414	-2.0945432008395684
187959261	AT&T Park, San Francisco, California, United States of America	681	37.77423	-122.4495	-2.054580743172018	-1.4820328851162168	-1.7842260486610204	-1.6194074198503572	-1.8521172939234134	-1.8934670908862912	-1.9156905157816626
187962175	Heavenly Ski Resort, South Lake Tahoe, California, United States of America	681	38.96693	-120.0043	-1.7283433341070136	-1.6667853517056714	-2.1134947963428323	-1.8582021901028953	-2.2421353412406764	-1.922067226824824	-2.2172274343267087
187962547	Monterey Bay Aquarium, Monterey, California, United States of America	681	36.61794	-121.9019	-1.7519046067828334	-1.6233035621248306	-2.087813052389634	-1.9040206475853145	-1.9060604650071566	-1.9555218705492636	-2.1364851238681424
187966515	Hearst Castle, San Simeon, California, United States of America	681	35.62522	-121.1787	-1.5367979690687463	-1.6366291744718584	-2.0547230664899074	-2.025782715327573	-1.508135808104904	-2.0524717281570513	-2.185918160007093
187970111	Sawgrass Mills Mall, Ft. Lauderdale, Florida, United States of America	681	26.14671	-80.32597	-1.9531239587165905	-1.629333063408659	-1.9667444782986776	-1.835914260979165	-2.1049925232571884	-2.0351630111955807	-1.9868646745336862
187986851	Woodfield Mall, Schaumburg, Illinois, United States of America	681	42.04741	-88.04321	-2.2167526537170317	-1.6863769976149399	-2.014362010757574	-1.7496711024733	-2.2148920482478247	-2.006778931510933	-1.9823194753987943
187992555	Tianhe, Guangzhou, China	774	23.13834	113.3409	-2.20689745527529	-1.9580697363180928	-2.0893848871352425	-1.9879299481714905	-2.0611594732061937	-2.1536034352655933	-1.966697189700946
188035025	Daytona International Speedway, Daytona Beach, Florida, United States of America	681	29.18731	-81.07401	-1.3006379776851624	-1.7776838607612286	-1.8750016413756319	-2.086067771721124	-2.0795452205130744	-2.0681784028781167	-2.139927816525696
188043457	Santa Cruz Beach Boardwalk, Santa Cruz, California, United States of America	681	36.9645	-122.0177	-1.4930064804754741	-1.7553814548021212	-2.092045127795162	-1.99537796824195	-2.066570975963395	-1.9759871953414085	-2.158488706555459
188049719	Syracuse University, Syracuse, New York, United States of America	681	43.03851	-76.13512	-2.2495253693108648	-1.6798425309223286	-1.8715760375415502	-1.7849611829807692	-2.009721879318763	-1.9079665605699798	-2.018395705974075
188053501	Duke University, Durham, North Carolina, United States of America	681	36.01019	-78.87466	-2.1813171067004267	-1.7497123795830754	-1.934127333962983	-2.0657979483697826	-2.0676922024033146	-2.0839424649932257	-1.9474225490476151
188057779	Columbus Zoo and Aquarium, Columbus, Ohio, United States of America	681	40.1558	-83.12041	-2.245829788583007	-1.6892440066814483	-2.0172737731970543	-1.9548023210925054	-2.0493681711575507	-2.031626754140693	-1.9960103061629522
188058151	Cedar Point, Sandusky, Ohio, United States of America	681	41.42992	-82.95051	-2.133149775476779	-1.8492165589730256	-1.943923894942843	-2.1141312182983514	-2.0664992746650133	-2.022585417852186	-2.056219297172475
188076503	Las Ramblas, Barcelona, Spain	681	41.3764	2.17705	-1.909320678742207	-1.6166707662516515	-1.7501841982855342	-1.7317746628526485	-1.9292969055258837	-1.9662793992464536	-2.154731416317031
188116245	Park City Mountain Resort, Park City, Utah, United States of America	681	40.62867	-111.4836	-2.22829960801154	-1.7236871534769784	-2.0854756442781417	-1.874914780108588	-1.9887743584304278	-2.1400820498837865	-1.9993039395462713
188116555	Miller Park, Milwaukee, Wisconsin, United States of America	681	43.02713	-87.97023	-2.183063990124441	-1.6788936615632974	-1.8660143009671912	-2.052343480283479	-1.953729433752085	-2.0360072135294245	-1.974656252221182
188123003	Staples Center, Los Angeles, California, United States of America	681	34.04271	-118.268	-1.852243458816502	-1.5617136679111452	-1.8662481365755321	-1.827940671806503	-1.9209736867704024	-1.9660430908746651	-1.9623217813144946
188123437	Santa Monica Pier, Santa Monica, California, United States of America	681	33.99374	-118.439	-1.6893666004956822	-1.5093678373566146	-1.7957961625248524	-1.856613284431041	-2.058473176095977	-1.9417032062708688	-1.9245523567259277
188123623	Venice Beach, Venice, California, United States of America	681	33.97763	-118.4305	-1.6700078621922683	-1.5142418673325786	-1.7666780173109924	-1.8060841945580315	-2.081055540128005	-1.9571442147804359	-1.9216851736239908
188123995	Coronado Beach, San Diego, California, United States of America	681	32.68443	-117.1862	-1.7288159128056808	-1.4938070615668526	-1.833805857331118	-1.830386078490343	-1.8086539571958502	-1.9741062907765663	-1.9562759734633193
188138875	Irvine Spectrum Center, Irvine, California, United States of America	681	33.64986	-117.7442	-1.8443648625941063	-1.6842815017355384	-2.035018024293168	-1.8127114702275744	-2.0747859783115175	-2.0448582653888394	-1.7926511479776814
188142533	Kaanapali Beach, Kahului, Hawaii, United States of America	681	20.92886	-156.6731	-1.3076685973860143	-1.6026205438468188	-1.910083845047366	-1.7981902687877858	-2.0152342084524464	-2.1629501989433013	-2.266011909982509
188145013	McCormick Place, Chicago, Illinois, United States of America	681	41.85123	-87.61896	-2.1244256649299476	-1.450696584846449	-1.7361214391034645	-1.6122415651265256	-1.8776535205101454	-1.9583823166370857	-1.8683951565621146
188145757	Navy Pier, Chicago, Illinois, United States of America	681	41.89225	-87.60484	-2.1552038311020936	-1.4227210285686338	-1.742068676648975	-1.5635263825104802	-1.853955713309191	-1.9379053834194986	-1.8382877583326858
188151337	University of Arizona, Tucson, Arizona, United States of America	681	32.23304	-110.952	-2.24342019462481	-1.7145371609542455	-2.011901879618213	-1.939838445304483	-1.9650588350092106	-2.0158019376113665	-2.0287573929349985
188154685	SAP Center at San Jose, San Jose, California, United States of America	681	37.3316	-121.9064	-2.2406598193275684	-1.5866956414103635	-1.9722329158971859	-2.0559952452058434	-1.946889704993313	-1.9870174174599016	-1.8415245630003445
188163179	Historical Center, Naples, Italy	774	40.84159	14.24919	-2.2329896135457186	-1.739458159698748	-1.9774835097147603	-1.9025041602255144	-1.726614300002337	-2.128707924511894	-2.1480586580807155
188164481	Pleasanton, California, United States of America	774	37.67142	-121.8822	-2.1814876400238554	-1.8181592082490918	-2.02008854823258	-2.041647883900747	-2.1354574411779144	-2.001217571901042	-1.9371914404261854
188165318	Edinburgh (and vicinity), Scotland, United Kingdom	464	55.949988	-3.192502	-2.2486568689345905	-1.6793204785319327	-1.7929204787250337	-1.912883395874375	-1.673280792034798	-2.082685861726981	-2.0743102205588726
188167643	Janesville (and vicinity), Wisconsin, United States of America	464	42.714831	-88.99092	-2.1947005991315613	-1.8039465918122346	-2.058868698034934	-2.1179392113315623	-2.1614790574657983	-2.046114574904042	-2.037666788703842
188174339	TD Garden, Boston, Massachusetts, United States of America	681	42.36539	-71.06155	-2.2779175553565194	-1.4526281768976936	-1.7686745854854269	-1.7334253789941674	-1.652238335935903	-1.9805411309156036	-1.9609836353109231
188183298	Oakville, Ontario, Canada	774	43.45681	-79.71635	-2.2118882063050864	-1.7007978189493393	-2.0577303635629183	-1.96681335865879	-2.1553928256967936	-1.9944156764724614	-1.971951029701277
188183329	North York, Ontario, Canada	774	43.75237	-79.41807	-2.2471876210439325	-1.5377925373358128	-1.9979442999884847	-1.8891177364126432	-1.9740423031250736	-1.989817449927298	-1.8925595025728623
188183360	Scarborough, Toronto, Ontario, Canada	774	43.77187	-79.23325	-2.0959623368500986	-1.7859283136688606	-2.1242826078296178	-2.0083015616491755	-2.095592678044058	-2.0031506611706025	-2.093038572138424
188220033	Vail Ski Resort, Vail, Colorado, United States of America	681	39.60127	-106.5729	-2.238160775224876	-1.832515203284071	-1.9817887505695668	-1.9610827827625974	-2.196782188654467	-2.155286810279629	-2.1682593730151036
188220281	Breckenridge Ski Resort, Breckenridge, Colorado, United States of America	681	39.46412	-105.9696	-2.25522047852943	-1.7642375579360838	-1.9783909144157206	-1.916867591781025	-2.1103474201175696	-2.0982565869866323	-2.1680945816457857
188232929	Philips Arena, Atlanta, Georgia, United States of America	681	33.75647	-84.3959	-2.2633930013708023	-1.5963661320556626	-1.821610669905436	-2.001886746866571	-1.9022182449079093	-2.0402862391921563	-1.9061331960544678
188233177	Georgia Aquarium, Atlanta, Georgia, United States of America	681	33.76231	-84.39413	-2.1939543418829097	-1.5934508665689808	-1.8752302328986994	-1.9554173421540726	-1.9413955358816481	-2.0727094389252483	-1.9091202411147392
188239253	Rogers Arena, Vancouver, British Columbia, Canada	681	49.27826	-123.1094	-1.834407094135048	-1.4018288571397524	-1.9460038269796136	-1.7097366963437652	-2.0500797399967405	-1.9843635363602883	-2.0002064486951414
188239315	BC Place Stadium, Vancouver, British Columbia, Canada	681	49.27778	-123.112	-2.0694598318216304	-1.4882942213513501	-1.9649496719597903	-1.7511451233791888	-2.038644349162525	-1.9755175508805203	-1.9940732388904339
188246011	Air Canada Centre, Toronto, Ontario, Canada	681	43.64399	-79.37827	-2.1890115923375766	-1.4518974145126997	-1.85865007609753	-1.6551895628236875	-1.919115469154519	-2.027516549391486	-1.8744198974307276
188247809	Fallsview Casino, Niagara Falls, Ontario, Canada	681	43.1035	-79.19421	-2.2830427332902596	-1.5872671358651664	-2.0693353655572393	-2.0517254440445143	-2.098846982485662	-2.022345976908126	-2.1648206047511294
188251157	Quebec City Town Hall, Quebec City, Quebec, Canada	681	46.91265	-71.30986	-2.2499415780554433	-1.5621760384951229	-1.9558651975508325	-1.9566021974291212	-1.7417806367016697	-1.9958630565577185	-2.1191873778772083
188252397	Mont-Tremblant Ski Resort, Mont-Tremblant, Quebec, Canada	681	46.22084	-74.55367	-2.106284166094448	-1.843313322459075	-2.1311667614745136	-2.1016780036817053	-2.128383685465145	-2.0930725016850196	-2.210650931386794
188426772	Seven Mile Beach, Negril, Jamaica	774	18.32147	-78.3401	-1.4141223048852085	-1.6573385590012428	-1.8625521310011832	-1.9864126644668245	-2.0064559143635017	-2.1947769124899983	-2.24441315187203
188434305	Dorney Park & Wildwater Kingdom, Allentown, Pennsylvania, United States of America	681	40.58075	-75.53465	-2.221300853228982	-1.7891854454321392	-2.048201293707861	-1.9921208400097377	-2.0635580077826705	-1.9562576272046897	-1.985883009804167
188435483	Hersheypark Stadium, Hershey, Pennsylvania, United States of America	681	40.29139	-76.65945	-2.2275231416896903	-1.741685427746113	-2.0888597621461074	-2.044009960625391	-2.1706128839795578	-1.9890999473884399	-2.0714219190652807
188489547	Beale Street, Memphis, Tennessee, United States of America	681	35.14001	-90.05354	-2.27608577041815	-1.6336061664518509	-1.8496670688547125	-2.0609971753519023	-1.9103728119150831	-2.05327690905093	-2.0310451665143865
188492027	Six Flags Great Adventure, Jackson, New Jersey, United States of America	681	40.14167	-74.44765	-2.0737950698327365	-1.8565256891650834	-2.028532258998812	-2.120432958184079	-2.1365890671144796	-2.078383759802731	-2.0169104622935445
